0,7,1,2,9,9,9,4,10,16,9,14,14,20,25,25,18,24,30,30,30,25,26,26,33,28,27,27,22,15,15,8,8,9,8,1,0,1,1,2,7,
7,7,1,2,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,23,23,22,15,8,9,8,1,0,1,1,7,12,
12,7,1,2,2,9,9,4,9,9,9,14,14,21,27,26,26,25,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,1,8,9,4,9,9,9,14,14,14,14,19,19,24,30,30,30,25,20,20,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,24,30,30,25,25,32,27,27,22,29,22,22,22,15,8,15,8,2,2,1,1,8,9,
9,8,2,9,9,9,9,3,4,5,10,10,15,15,20,25,25,30,30,24,25,25,25,26,27,20,27,27,21,14,9,14,8,8,7,1,0,1,1,1,0,
0,7,1,2,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,7,1,1,0,
0,7,1,2,9,9,9,4,9,9,9,15,14,21,26,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,7,1,6,1,1,1,1,
1,7,1,2,9,9,9,4,9,9,9,14,14,20,20,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,2,1,0,1,1,1,0,
0,7,1,2,9,9,9,4,9,9,9,14,14,20,25,25,24,31,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,2,8,14,19,
19,19,19,19,14,8,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,20,20,21,21,28,27,27,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,21,27,22,15,9,14,8,8,1,1,8,2,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,8,15,20,26,25,18,24,30,30,30,25,26,26,26,26,27,27,22,15,9,14,8,8,7,1,0,1,1,1,0,
0,7,1,2,9,9,9,4,9,9,9,14,14,19,25,25,18,24,30,30,30,25,26,26,27,27,22,29,29,23,22,15,9,9,9,2,2,1,1,1,1,
1,7,1,2,2,9,9,4,9,9,9,14,14,20,25,25,19,24,30,30,30,25,26,26,27,27,22,29,22,15,9,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,24,30,30,25,26,26,21,21,27,27,22,15,8,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,19,24,30,30,30,25,26,26,33,28,27,27,22,16,15,8,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,10,4,5,10,15,16,15,20,26,31,31,30,30,30,31,32,27,27,22,27,27,27,21,14,9,2,9,8,1,1,7,12,6,13,
13,14,15,9,9,9,9,9,9,9,9,14,14,20,25,25,18,24,30,30,30,25,32,32,27,27,22,29,29,23,22,15,8,9,14,7,0,1,1,8,9,
9,8,2,9,9,9,9,10,4,5,10,15,22,15,20,25,31,31,30,30,30,24,31,32,27,20,27,27,21,14,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,3,9,9,14,14,20,25,25,25,25,30,30,30,25,26,26,27,27,22,28,23,22,22,15,15,8,8,1,1,8,9,10,4,
4,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,1,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,24,30,30,25,26,26,27,27,21,27,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,13,8,9,9,4,9,9,9,15,14,20,25,25,19,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,9,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,7,0,6,1,1,1,0,
0,7,1,2,9,9,9,4,9,9,9,14,14,21,27,26,26,25,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,1,8,8,14,19,
19,12,12,7,7,2,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,24,31,26,27,27,22,29,22,15,9,14,8,8,1,1,2,9,2,8,15,
15,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,9,2,8,15,
15,9,3,3,9,9,9,4,9,9,9,9,15,15,20,25,25,30,30,31,25,25,25,32,27,32,27,27,20,25,25,19,14,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,9,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,15,8,8,1,1,2,8,8,8,7,
7,7,1,2,9,9,9,4,9,9,9,14,14,20,25,25,18,24,31,24,30,30,31,32,33,28,27,27,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,6,13,8,9,4,9,9,9,14,14,20,26,25,18,24,30,30,30,25,20,20,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,19,13,8,2,9,9,4,9,9,9,14,14,14,20,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,2,8,14,19,
19,12,12,7,7,2,9,4,9,9,9,14,14,20,19,24,18,24,24,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,26,25,18,24,30,30,30,30,31,32,27,27,28,23,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,15,8,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,21,26,25,18,24,30,30,30,24,31,32,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,15,21,
21,14,15,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,9,2,9,8,1,0,1,1,8,9,
9,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,13,8,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,28,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,3,9,9,9,4,10,16,15,15,16,15,20,25,31,31,30,30,30,25,25,26,27,20,27,27,21,20,15,8,8,9,14,7,0,1,1,8,8,
8,9,3,3,8,2,3,8,2,3,10,15,20,26,19,25,18,25,30,30,30,24,25,32,27,22,27,27,21,14,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,19,24,30,30,30,25,26,26,27,27,22,28,22,16,15,9,2,9,8,7,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,26,25,18,24,30,30,30,25,20,20,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,2,9,4,9,9,9,14,14,21,26,25,18,24,30,30,30,25,26,26,21,21,27,27,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,9,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,2,2,3,9,9,9,14,14,20,25,25,18,24,31,30,30,25,26,26,27,27,22,29,28,28,22,22,15,9,8,1,0,7,1,1,8,
8,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,27,21,21,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,10,16,9,15,14,20,25,25,18,25,30,30,30,25,25,32,27,27,22,29,22,15,9,15,8,8,1,1,1,8,8,14,19,
19,12,12,7,8,9,9,4,9,9,9,14,14,20,26,25,24,31,30,30,30,25,26,26,33,28,27,27,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,2,8,14,19,
19,13,8,7,2,9,9,4,9,9,9,14,14,20,26,25,19,24,30,30,30,25,26,26,27,27,22,29,22,16,15,8,8,9,8,1,6,1,1,8,9,
9,14,14,14,9,9,9,4,9,9,9,15,14,20,25,25,18,24,31,30,30,25,26,26,27,27,22,29,22,15,9,14,9,9,8,1,0,0,1,1,7,
7,7,1,2,9,9,9,4,9,9,9,14,14,20,25,25,18,25,30,30,30,25,26,26,27,27,22,22,15,21,16,9,2,9,8,1,0,0,1,1,8,
8,9,3,3,9,9,9,4,9,9,9,14,14,20,26,25,18,18,25,24,30,30,31,32,27,27,22,29,22,15,9,14,8,8,8,1,6,1,1,1,0,
0,7,1,2,9,9,9,3,4,5,10,16,16,15,20,25,31,31,24,30,30,25,25,26,27,20,27,27,21,14,9,14,8,8,1,1,2,2,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,14,19,18,24,31,30,30,30,25,25,32,27,27,22,29,22,22,22,15,8,9,8,1,6,1,1,8,9,
9,8,2,9,9,9,9,10,4,5,10,15,16,15,20,25,31,31,30,30,30,25,25,26,27,20,27,27,21,14,9,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,25,25,30,30,30,25,26,26,27,27,22,29,22,15,9,14,7,6,6,1,0,1,1,1,6,
6,6,1,2,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,23,16,15,8,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,18,25,30,30,25,26,26,27,27,22,23,28,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,9,15,15,20,25,25,30,30,25,26,21,26,21,27,32,27,27,20,26,19,14,8,9,8,1,0,1,1,1,8,
8,15,15,10,15,10,3,9,9,9,9,14,14,20,25,25,18,24,24,30,30,25,26,26,27,27,22,28,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,10,4,5,10,15,16,21,20,25,31,31,30,30,30,25,25,26,27,20,27,27,20,14,9,14,8,8,1,1,2,8,8,13,6,
6,6,1,2,9,9,9,10,4,5,10,15,15,15,20,26,31,31,30,30,30,25,25,26,27,20,27,27,21,14,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,8,9,9,4,9,9,9,9,15,15,20,25,25,30,30,25,26,21,26,26,27,32,27,27,20,25,18,13,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,8,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,21,26,26,26,25,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,14,20,25,25,25,30,30,30,25,26,26,27,27,22,22,15,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,8,14,20,25,25,18,24,24,30,30,25,26,26,27,27,22,22,15,21,16,16,9,9,8,1,0,1,1,7,12,
12,7,1,2,9,9,9,10,5,10,10,15,16,15,20,25,31,31,30,30,30,25,25,26,27,20,27,27,21,14,15,8,8,9,8,1,1,6,7,1,8,
8,9,3,3,8,2,3,9,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,3,4,5,10,15,16,15,20,25,31,31,30,30,30,25,25,26,27,20,27,27,21,14,9,14,8,8,1,1,1,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,18,25,30,30,24,31,32,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,24,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,8,2,8,14,19,
19,12,12,12,12,19,12,6,7,2,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,19,13,8,2,9,9,4,9,9,9,9,14,21,20,25,25,30,30,25,26,20,25,32,27,26,27,27,21,20,15,15,8,9,8,1,0,1,1,8,3,
3,9,4,9,9,9,9,4,9,9,9,14,14,20,19,24,18,24,30,30,30,25,26,26,27,27,22,29,22,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,27,21,21,21,16,9,2,9,8,1,0,0,1,1,8,
8,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,27,21,21,15,15,8,8,9,8,1,0,1,1,8,8,
8,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,19,24,30,30,30,25,26,26,27,27,21,27,22,15,9,14,8,8,8,1,0,1,1,1,0,
0,7,1,2,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,23,16,15,8,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,24,31,30,30,30,25,25,26,27,27,22,29,28,21,21,15,8,9,8,1,6,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,25,25,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,21,26,25,18,24,30,30,30,25,26,26,27,27,22,29,22,21,16,9,2,9,8,8,1,1,6,13,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,25,30,30,30,25,26,26,27,27,22,22,15,21,16,9,2,9,8,8,1,1,6,13,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,24,31,30,30,30,25,26,26,27,27,22,29,22,15,10,10,9,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,4,5,10,15,16,9,15,20,25,30,30,30,31,24,19,20,27,33,27,27,22,29,22,15,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,8,15,21,20,25,18,24,30,30,30,25,20,20,27,27,22,29,28,21,16,9,2,9,14,7,0,7,1,1,8,
8,8,15,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,26,26,27,27,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,31,31,30,30,31,32,27,27,22,29,22,15,9,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,25,30,30,30,25,20,20,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,3,4,5,10,15,16,15,20,25,31,31,30,30,30,25,25,26,27,20,27,27,21,14,9,14,8,8,1,1,2,9,2,8,8,
8,9,3,3,9,9,9,4,9,9,9,9,15,15,20,25,25,30,30,25,26,21,26,21,21,26,27,27,20,25,18,13,8,9,8,1,0,1,1,8,9,
9,8,2,8,1,0,7,14,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,27,21,21,15,9,14,8,8,1,1,2,8,8,14,19,
19,13,8,7,2,8,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,25,32,27,27,22,29,22,22,22,15,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,7,1,1,0,
0,7,1,2,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,8,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,18,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,18,25,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,26,31,24,31,30,30,30,25,26,26,27,27,22,29,22,15,15,8,8,9,8,1,0,1,1,8,9,
9,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,25,30,30,30,25,32,32,33,28,27,27,22,15,9,14,8,8,1,1,2,2,8,15,22,
22,22,15,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,21,27,22,15,9,9,2,9,9,2,2,1,1,1,7,
7,7,1,2,8,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,28,21,16,9,2,9,8,7,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,24,31,30,30,30,24,31,32,27,27,22,28,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,25,30,30,30,25,26,26,27,27,22,28,28,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,32,32,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,20,25,18,24,30,30,30,25,25,32,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,13,8,8,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,15,8,8,1,1,2,8,8,14,19,
19,12,12,6,13,8,9,4,9,9,9,14,14,20,19,18,24,31,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,13,7,8,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,13,8,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,30,31,32,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,19,13,8,2,9,9,4,9,9,9,14,14,20,25,25,19,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,1,8,15,9,9,9,9,14,14,20,25,25,24,30,30,30,30,25,26,26,27,27,22,29,23,16,15,15,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,24,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,8,1,0,1,1,1,0,
0,0,1,2,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,33,28,27,27,22,15,9,14,9,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,3,9,9,9,15,15,20,25,25,30,30,25,26,27,20,20,27,32,27,27,20,25,18,13,8,9,9,2,2,1,1,1,7,
7,7,1,1,1,8,9,9,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,28,22,22,22,16,15,8,8,1,1,8,9,10,4,
4,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,26,26,27,27,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,15,14,20,20,26,26,25,30,30,30,25,26,26,27,27,22,29,22,15,9,9,2,9,8,1,0,1,1,8,15,
15,9,3,3,9,9,9,4,9,9,9,9,15,15,20,25,25,30,30,25,26,21,26,26,27,32,27,27,20,25,18,13,8,9,8,1,0,0,1,1,8,
8,9,9,2,9,9,9,4,9,9,9,14,14,21,26,25,18,24,31,30,30,31,31,32,27,27,22,29,22,15,9,14,8,8,1,1,8,2,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,15,21,
21,14,15,9,9,9,9,4,4,5,10,15,16,15,20,25,31,31,30,30,30,30,25,26,27,20,27,27,21,14,9,15,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,26,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,13,8,7,2,9,9,4,9,9,9,14,14,19,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,8,8,8,1,1,2,2,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,18,25,31,31,30,30,25,26,26,21,27,27,21,16,9,9,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,28,23,16,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,8,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,31,30,30,25,26,26,21,21,27,27,28,21,22,15,8,3,8,1,1,8,9,10,4,
4,3,3,2,9,9,9,4,9,9,9,14,14,20,19,24,18,24,30,30,30,25,26,26,27,27,22,29,22,21,16,9,2,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,3,9,9,14,14,20,19,24,18,24,31,24,30,30,31,32,27,27,22,29,22,15,9,14,8,8,1,1,2,8,8,14,19,
19,12,12,7,2,9,9,4,9,9,9,14,14,20,25,25,18,24,31,30,30,25,26,26,27,27,22,29,22,15,15,8,8,9,8,1,0,1,1,8,9,
9,8,2,9,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,22,15,21,16,10,10,9,8,1,0,1,1,8,9,
9,8,3,4,4,9,9,4,9,9,9,14,14,19,25,25,18,24,30,30,30,24,31,32,27,27,22,29,22,15,9,14,8,8,1,1,2,9,2,8,15,
15,9,3,3,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,8,9,2,3,2,1,7,1,1,2,2,
2,9,9,2,9,9,9,4,9,9,9,14,14,20,25,25,18,24,30,30,30,25,26,26,27,27,22,29,22,15,9,14,8,8,8,1,0,1,1,1,0,
